기준년도,기준월,기준일,건축년도,아파트명,층수,도로명,법정동명,거래금액(만원),전용면적(㎡)
2021,11,2,1990,주공5,7,가림로,하안동,80000,79.07
2021,11,20,2005,우림필유,3,하안로,소하동,58500,59.723
2021,11,20,2010,이편한세상센트레빌,30,오리로,하안동,116000,84.98
2021,11,20,2010,이편한세상센트레빌,4,오리로,하안동,109000,84.98
2021,11,20,1990,주공10,4,하안로,하안동,58000,45.77
2021,11,21,1986,주공13,7,철산로,철산동,104000,73.09
2021,11,22,2010,이편한세상센트레빌,22,오리로,하안동,145000,123.7
2021,11,22,1998,광복현대아파트,12,사성로103번길,철산동,80500,84.67
2021,11,23,2018,광명역써밋플레이스,15,양지로,일직동,139500,84.933
2021,11,23,2002,도덕파크타운1단지,5,가림일로,철산동,76500,59.82
2021,11,24,1990,주공5,4,가림로,하안동,82500,79.07
2021,11,24,1989,주공3,10,안현로,하안동,55500,36.16
2021,11,25,2010,광명소하휴먼시아2단지,4,소하로,소하동,104000,101.94
2021,11,26,2001,도덕파크타운2단지,8,가림일로,철산동,55500,39.65
2021,11,26,1989,주공4,14,안현로,하안동,71200,59.39
2021,11,26,1993,중앙하이츠2,14,덕단이로,광명동,50000,56.49
2021,11,27,1995,광명현대아파트,8,가림일로,하안동,57500,52.7
2021,11,27,2010,철산푸르지오하늘채,31,디지털로,철산동,125000,84.999
2021,11,28,2018,광명역센트럴자이,23,광명역로,일직동,147000,84.987
2021,11,3,1990,주공8(저층),4,하안로,하안동,79000,71.89
2021,11,30,1990,주공12,3,하안로,하안동,89950,76.51
2021,11,30,2018,광명역센트럴자이,39,광명역로,일직동,114250,59.775
2021,11,30,1989,주공1,8,안현로,하안동,59900,41.3
2021,11,5,1990,주공11,11,하안로,하안동,60000,36.34
2021,11,6,1995,상우1차,7,도덕로,광명동,45000,59.34
2021,11,6,2019,유-플래닛태영데시앙,8,양지로,일직동,130000,84.95
2021,11,7,2017,광명역푸르지오,4,양달로,일직동,125000,84.949
2021,11,9,1986,주공12,9,디지털로,철산동,95500,60.21
2021,11,9,1986,주공13,2,철산로,철산동,106000,73.08
2021,12,1,1989,주공3,9,안현로,하안동,57700,41.3
2021,12,1,2010,이편한세상센트레빌,10,오리로,하안동,128500,123.7
2021,12,11,1999,광명현대,7,덕단이로,광명동,59000,84.89
2021,12,11,2007,두산위브,5,사성로,철산동,100000,114.99
2021,12,11,2010,철산푸르지오하늘채,26,디지털로,철산동,123500,84.999
2021,12,12,1995,영화,14,도덕로54번길,광명동,46000,82.5
2021,12,13,1990,주공10,5,하안로,하안동,56000,45.9
2021,12,14,2009,광명소하휴먼시아5단지,11,소하로,소하동,94500,84.83
2021,12,15,2012,기아파크빌,5,기아로,소하동,9900,16.63
2021,12,15,1990,주공8(고층),1,하안로,하안동,71250,59.39
2021,12,15,2009,광명 두산위브 트레지움,17,광덕산로,하안동,114700,84.996
2021,12,16,1990,주공9,10,하안로,하안동,70000,59.39
2021,12,16,2010,이편한세상센트레빌,19,오리로,하안동,100000,59.982
2021,12,17,1990,주공10,3,하안로,하안동,66000,59.39
2021,12,17,1990,주공7,12,금당로,하안동,72500,58.01
2021,12,18,1989,주공3,9,안현로,하안동,64500,41.3
2021,12,20,1986,주공13,3,철산로,철산동,115000,83.52
2021,12,22,1997,광명한진타운,10,광명로,광명동,80000,84.95
2021,12,23,1990,주공10,11,하안로,하안동,67000,59.39
2021,12,24,2005,우림필유,1,하안로,소하동,55000,59.723
2021,12,24,2002,도덕파크타운1단지,16,가림일로,철산동,83000,84.98
2021,12,25,1990,오덕,2,영당로21번길,소하동,23250,55.44
2021,12,25,1986,주공13,7,철산로,철산동,100000,73.08
2021,12,27,2010,광명역세권휴먼시아4단지,18,성채로,소하동,91200,84.99
2021,12,28,1990,주공7,13,금당로,하안동,67000,59.39
2021,12,29,1986,주공13,15,철산로,철산동,104000,73.08
2021,12,29,1986,주공13,12,철산로,철산동,105000,73.08
2021,12,3,2010,광명신촌휴먼시아1단지,4,신촌로,소하동,85000,84.84
2021,12,3,2010,광명신촌휴먼시아1단지,15,신촌로,소하동,79900,59.87
2021,12,3,2017,광명역파크자이,21,광명역로,일직동,110000,59.968
2021,12,3,2017,광명역파크자이,21,광명역로,일직동,110000,59.968
2021,12,3,1995,상우2차,7,도덕로28번안길,광명동,52500,76.29
2021,12,30,2009,광명 두산위브 트레지움,24,광덕산로,하안동,150000,147.797
2021,12,31,2009,철산래미안자이,13,디지털로,철산동,98800,59.67
2021,12,31,1997,광명한진타운,9,광명로,광명동,86500,84.95
2021,12,5,1990,주공8(고층),9,하안로,하안동,61000,45.77
2021,12,6,2021,철산센트럴푸르지오,21,도덕공원로,철산동,117000,59.99
2021,12,7,2009,철산래미안자이,29,디지털로,철산동,126000,84.35
2021,12,8,2010,이편한세상센트레빌,2,오리로,하안동,100000,84.98
2021,12,8,2018,다나안,2,도덕공원로,철산동,33500,64.22
2021,2,1,1986,주공13,3,철산로,철산동,105000,84.59
2021,2,1,1989,주공4,9,안현로,하안동,45500,45.77
2021,2,1,2010,이편한세상센트레빌,1,오리로,하안동,118500,123.7
2021,2,1,2005,롯데낙천대,20,사성로,철산동,70000,84.38
2021,2,1,2010,이편한세상센트레빌,12,오리로,하안동,104500,84.98
2021,2,1,1990,주공9,9,하안로,하안동,41000,45.77
2021,2,1,2005,롯데낙천대,3,사성로,철산동,74500,84.14
2021,2,1,2007,두산위브,11,사성로,철산동,69700,59.81
2021,2,1,1986,주공12,2,디지털로,철산동,77000,53.46
2021,2,1,1990,주공8(고층),6,하안로,하안동,55000,59.39
2021,2,1,2003,동양메이저2,14,하안로,소하동,72000,84.983
2021,2,1,1990,주공8(고층),14,하안로,하안동,44000,45.77
2021,2,1,1997,광명한진타운,4,광명로,광명동,64500,59.93
2021,2,1,1990,주공8(고층),14,하안로,하안동,44000,59.39
2021,2,10,1989,주공1,4,안현로,하안동,41000,41.3
2021,2,10,2010,이편한세상센트레빌,22,오리로,하안동,100000,84.981
2021,2,10,2010,이편한세상센트레빌,13,오리로,하안동,114000,84.975
2021,2,10,2010,이편한세상센트레빌,13,오리로,하안동,114000,84.975
2021,2,10,1990,주공8(고층),13,하안로,하안동,55000,59.39
2021,2,10,2011,광명해모로이연,23,목감로,광명동,109000,141.32
2021,2,10,1993,중앙하이츠1,4,도덕로,광명동,40000,56.49
2021,2,10,2011,광명역세권휴먼시아3단지,11,성채로,소하동,83700,84.18
2021,2,10,1990,주공11,1,하안로,하안동,37000,36.34
2021,2,10,1990,주공11,14,하안로,하안동,39000,36.16
2021,2,10,1990,주공12,1,하안로,하안동,60000,58.46
2021,2,10,1990,주공12,5,하안로,하안동,77000,76.51
2021,2,10,1989,주공3,2,안현로,하안동,50800,49.94
2021,2,10,1990,주공7,6,금당로,하안동,64900,58.01
2021,2,10,1990,주공7,3,금당로,하안동,46500,45.77
2021,2,10,1990,주공8(고층),1,하안로,하안동,50800,58.01
2021,2,13,1997,상우3차,18,광명로775번길,광명동,43000,82.2
2021,2,15,2007,두산위브,14,사성로,철산동,66600,59.81
2021,2,15,2007,월드메르디앙,15,목감로,광명동,73000,84.83
2021,2,15,2003,동양메이저2,24,하안로,소하동,75000,84.983
2021,2,15,2004,팰리스필,10,새터로,광명동,51000,59.38
2021,2,15,2011,광명역세권휴먼시아5단지,6,서원로,소하동,114000,119.47
2021,2,15,2011,광명역세권휴먼시아5단지,6,서원로,소하동,114000,119.47
2021,2,15,1990,주공12,5,하안로,하안동,79400,76.51
2021,2,15,1990,주공12,15,하안로,하안동,51800,44.89
2021,2,15,1989,주공3,2,안현로,하안동,42500,41.3
2021,2,15,1989,주공4,3,안현로,하안동,45000,45.77
2021,2,15,1990,주공6,2,금당로,하안동,36000,36.16
2021,2,15,1990,주공7,15,금당로,하안동,58000,58.01
2021,2,15,1990,주공8(고층),1,하안로,하안동,77800,79.07
2021,2,15,1990,주공9,11,하안로,하안동,60000,58.01
2021,2,15,2010,이편한세상센트레빌,29,오리로,하안동,123000,122.243
2021,2,15,2010,이편한세상센트레빌,12,오리로,하안동,129500,123.7
2021,2,15,2009,광명소하휴먼시아3단지,1,소하로,소하동,79300,84.83
2021,2,15,1989,주공1,8,안현로,하안동,44500,41.3
2021,2,15,1990,주공12,15,하안로,하안동,59400,58.46
2021,2,15,2011,광명역세권휴먼시아3단지,5,성채로,소하동,84900,84.58
2021,2,16,2006,브라운스톤,4,도덕공원로,철산동,71000,59.41
2021,2,16,1990,주공5,6,가림로,하안동,49500,59.39
2021,2,16,2018,광명역센트럴자이,10,광명역로,일직동,107000,97.942
2021,2,16,1992,쌍마한신,8,철산로,철산동,64500,65.66
2021,2,16,1990,주공8(저층),1,하안로,하안동,65000,71.89
2021,2,16,2006,금호어울림,12,하안로,소하동,60000,59.97
2021,2,16,2004,팰리스필,8,새터로,광명동,38000,59.38
2021,2,17,2006,금호어울림,7,하안로,소하동,70500,84.99
